Employee_ID,Name,Dept,Role,Age,MonthlySalary,Attrition_Prob,Risk,Engagement,PerformanceRating,Skill_Gap,Primary_Gap,Recommendation
1314,Joel Fuller 1214,Finance,Auditor,55,142042,0.0015,LOW,68.6,1,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
1315,Troy Ford 1215,Marketing,SEO Specialist,38,167290,0.0002,LOW,78.7,3,"Google Analytics, Keyword Research, Technical SEO",Google Analytics,Learn Google Analytics: Mastering Google Analytics
1316,Sara Snyder 1216,Sales,Sales Executive,44,157189,0.0,LOW,83.3,3,"B2B Sales, Negotiation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
1317,Rohan Pillai 1217,Sales,Sales Executive,28,144268,0.0,LOW,74.9,4,"B2B Sales, HubSpot, Salesforce",B2B Sales,Learn B2B Sales: Mastering B2B Sales
1318,Nicole Roberts 1218,Finance,Accountant,50,65105,0.026,LOW,77.7,2,"General Ledger, QuickBooks",General Ledger,Learn General Ledger: Mastering General Ledger
1319,Ayaan Saxena 1219,Support,Support Engineer,30,104634,0.0567,LOW,73.3,3,"Splunk, Technical Troubleshooting",Splunk,Learn Splunk: Mastering Splunk
1320,Rohan Pillai 1220,IT,Developer,43,152426,0.0,LOW,81.6,2,"Git Version Control, JavaScript / TypeScript, React",Git Version Control,Learn Git Version Control: Mastering Git Version Control
1321,Jeffery Lopez 1221,IT,Data Analyst,31,173691,0.0,LOW,69.3,3,"Statistical Analysis, Tableau",Statistical Analysis,Learn Statistical Analysis: Mastering Statistical Analysis
1322,Steven Barnett 1222,IT,Data Analyst,22,178011,0.0,LOW,68.3,4,"Business Reporting, Excel",Business Reporting,Learn Business Reporting: Mastering Business Reporting
1323,Cody Bright 1223,Finance,Auditor,46,53226,0.0,LOW,72.2,3,"Financial Controls, Risk Assessment",Financial Controls,Learn Financial Controls: Mastering Financial Controls
1324,Saanvi Iyer 1224,IT,Tester,56,60322,0.8174,HIGH,86.2,4,"Jira, Test Automation",Jira,Learn Jira: Mastering Jira
1325,Reyansh Reddy 1225,IT,Software Engineer,53,152504,0.0013,LOW,51.0,3,"CI/CD, Data Structures & Algorithms, System Design",CI/CD,Learn CI/CD: Mastering CI/CD
1326,Kabir Mehta 1226,Finance,Accountant,33,93215,0.5371,MEDIUM,61.1,2,"Excel, QuickBooks",Excel,Learn Excel: Mastering Excel
1327,Aarav Sharma 1227,IT,Engineer,45,182950,0.0,LOW,99.3,3,"Backend Architecture, Linux",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
1328,Kavya Menon 1228,Sales,Account Manager,24,172632,0.0,LOW,75.3,5,"Account Growth, Cross-selling",Account Growth,Learn Account Growth: Mastering Account Growth
1329,Erin Massey 1229,HR,HR Manager,39,129835,0.0001,LOW,67.1,3,"BambooHR, HR Compliance",BambooHR,Learn BambooHR: Mastering BambooHR
1330,Sara Khan 1230,IT,Software Engineer,38,108079,0.0112,LOW,81.5,2,"Data Structures & Algorithms, Kubernetes, System Design",Data Structures & Algorithms,Learn Data Structures & Algorithms: Mastering Data Structures & Algorithms
1331,Aditi Sen 1231,Finance,Auditor,57,58946,0.0,LOW,62.6,3,"Financial Controls, Risk Assessment",Financial Controls,Learn Financial Controls: Mastering Financial Controls
1332,Jasmine Gonzalez 1232,Marketing,SEO Analyst,50,145733,0.0,LOW,46.8,3,"Google Search Console, Rank Tracking",Google Search Console,Learn Google Search Console: Mastering Google Search Console
1333,David Williams 1233,Finance,Financial Analyst,39,42253,0.0,LOW,76.3,3,"Budgeting & Forecasting, Excel, Tableau",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
1334,Judith Ware 1234,Support,Helpdesk,43,114311,0.0,LOW,63.2,3,"Customer Support, Ticket Resolution",Customer Support,Learn Customer Support: Mastering Customer Support
1335,Jeffery Lopez 1235,Marketing,Marketing Executive,36,67813,0.0014,LOW,73.2,5,"Market Research, Meta Ads Manager",Market Research,Learn Market Research: Mastering Market Research
1336,Vihaan Verma 1236,Sales,Account Manager,21,83365,0.9767,HIGH,76.0,4,"Cross-selling, Gainsight",Cross-selling,Learn Cross-selling: Mastering Cross-selling
1337,Joel Fuller 1237,Finance,Auditor,32,102593,0.0011,LOW,73.7,1,"Excel, Financial Controls, SAP",Excel,Learn Excel: Mastering Excel
1338,Kavya Menon 1238,Support,Helpdesk,44,184485,0.0054,LOW,51.5,3,"Troubleshooting, Zendesk",Troubleshooting,Learn Troubleshooting: Mastering Troubleshooting
1339,Avani Bhat 1239,HR,HR Executive,54,73485,0.0,LOW,72.3,4,HR Operations,HR Operations,Learn HR Operations: Mastering HR Operations
1340,Riya Mishra 1240,Sales,Sales Executive,28,146504,0.0,LOW,77.3,4,"HubSpot, LinkedIn Sales Navigator",HubSpot,Learn HubSpot: Mastering HubSpot
1341,David Williams 1241,IT,Software Engineer,38,51101,0.0001,LOW,55.2,3,"CI/CD, Code Quality & Testing, Data Structures & Algorithms, Python",CI/CD,Learn CI/CD: Mastering CI/CD
1342,Ananya Singh 1242,Marketing,Content Lead,25,43831,0.5218,MEDIUM,53.8,3,"Adobe Creative Cloud, Brand Storytelling",Adobe Creative Cloud,Learn Adobe Creative Cloud: Mastering Adobe Creative Cloud
1343,Jasmine Gonzalez 1243,IT,Software Engineer,46,86897,0.8257,HIGH,59.2,4,"Docker, Kubernetes, REST APIs",Docker,Learn Docker: Docker & Kubernetes for Cloud Native DevOps
1344,Anna Dominguez 1244,Sales,Sales Executive,50,40004,0.0012,LOW,81.0,4,"Lead Generation, LinkedIn Sales Navigator, Pipeline Management",Lead Generation,Learn Lead Generation: Mastering Lead Generation
1345,Judith Ware 1245,Sales,Account Manager,33,80924,0.0008,LOW,48.0,3,"Cross-selling, Gainsight",Cross-selling,Learn Cross-selling: Mastering Cross-selling
1346,Norman Lane 1246,Sales,Account Manager,39,72170,0.7291,HIGH,82.0,2,"Contract Renewal, Gainsight",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
1347,Reyansh Reddy 1247,HR,HR Manager,49,78555,0.0,LOW,76.7,3,"Employee Retention, HR Compliance, Workday",Employee Retention,Learn Employee Retention: Strategic HR Leadership & Talent Retention Strategies
1348,Vihaan Verma 1248,Support,Helpdesk,23,180734,0.0,LOW,68.9,2,"Troubleshooting, Zendesk",Troubleshooting,Learn Troubleshooting: Mastering Troubleshooting
1349,Manish Badami 1249,Marketing,SEO Analyst,46,153115,0.0,LOW,54.2,2,"Google Search Console, Traffic Analysis",Google Search Console,Learn Google Search Console: Mastering Google Search Console
1350,Meera Das 1250,IT,Tester,32,139216,0.0,LOW,62.4,3,"Bug Tracking, Manual Testing, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
1351,Joel Fuller 1251,IT,Developer,22,100930,0.0,LOW,81.4,3,"JavaScript / TypeScript, Node.js",JavaScript / TypeScript,Learn JavaScript / TypeScript: Mastering JavaScript / TypeScript
1352,Peggy Mann 1252,Sales,Account Manager,31,71365,0.0022,LOW,87.1,3,"Account Growth, Cross-selling",Account Growth,Learn Account Growth: Mastering Account Growth
1353,Peter Mckee 1253,Finance,Auditor,48,97188,0.0091,LOW,59.6,3,"Internal Audit, SAP",Internal Audit,Learn Internal Audit: Mastering Internal Audit
1354,Saanvi Iyer 1254,Sales,Account Manager,38,133633,0.0001,LOW,85.7,1,"Account Growth, Client Relationship Management, Gainsight",Account Growth,Learn Account Growth: Mastering Account Growth
1355,Troy Ford 1255,HR,HR Manager,33,98471,0.0,LOW,80.2,2,"BambooHR, Performance Management, Workday",BambooHR,Learn BambooHR: Mastering BambooHR
1356,Aarav Sharma 1256,HR,HR Executive,57,183228,0.0,LOW,71.9,2,"HR Operations, Payroll Coordination",HR Operations,Learn HR Operations: Mastering HR Operations
1357,Cody Bright 1257,Marketing,Content Strategist,42,92287,0.0,LOW,63.1,3,"Canva, WordPress",Canva,Learn Canva: Mastering Canva
1358,Sara Khan 1258,HR,HR Executive,32,167717,0.0,LOW,65.0,3,"Onboarding, Payroll Coordination",Onboarding,Learn Onboarding: Mastering Onboarding
1359,Brenda Bauer 1259,IT,Tester,22,94076,0.9155,HIGH,93.9,3,"Bug Tracking, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
1360,Kabir Mehta 1260,Finance,Auditor,57,151475,0.0,LOW,74.1,3,"Internal Audit, Risk Assessment",Internal Audit,Learn Internal Audit: Mastering Internal Audit
1361,Christopher Benson 1261,Support,Helpdesk,27,85151,0.0,LOW,88.0,3,"Jira Service Desk, Troubleshooting",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
1362,Kavya Menon 1262,Finance,Financial Analyst,46,102384,0.1369,LOW,74.9,3,"Budgeting & Forecasting, Excel, Financial Modeling",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
1363,Cody Bright 1263,Marketing,SEO Analyst,46,134865,0.0,LOW,66.6,4,Competitor Analysis,Competitor Analysis,Learn Competitor Analysis: Mastering Competitor Analysis
1364,Joel Fuller 1264,IT,Tester,44,68541,0.0195,LOW,79.0,3,"Selenium, Test Automation",Selenium,Learn Selenium: Mastering Selenium
1365,Aditi Sen 1265,Finance,Financial Analyst,32,107847,0.0543,LOW,97.9,4,"Tableau, Variance Analysis",Tableau,Learn Tableau: Mastering Tableau
1366,Troy Ford 1266,Sales,Sales Executive,36,85955,0.0,LOW,64.3,3,"Pipeline Management, Salesforce",Pipeline Management,Learn Pipeline Management: Mastering Pipeline Management
1367,Pari Joshi 1267,HR,Employee Relations,43,175362,0.0,LOW,83.0,4,"Employee Wellbeing, Workplace Policy",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
1368,Kavya Menon 1268,Marketing,Content Strategist,29,122780,0.3102,LOW,74.3,3,"Notion, WordPress",Notion,Learn Notion: Mastering Notion
1369,Connie Bailey 1269,Marketing,SEO Analyst,52,134919,0.0004,LOW,54.6,3,"Google Search Console, Screaming Frog",Google Search Console,Learn Google Search Console: Mastering Google Search Console
1370,Devansh Banerjee 1270,Finance,Accountant,35,147854,0.0,LOW,54.3,3,"QuickBooks, SAP Financials",QuickBooks,Learn QuickBooks: Mastering QuickBooks
1371,Sara Khan 1271,Sales,Sales Executive,57,96768,0.0034,LOW,66.6,4,"B2B Sales, Negotiation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
1372,Cody Bright 1272,Sales,Business Development,33,78262,0.0,LOW,76.2,3,"Salesforce, ZoomInfo",Salesforce,Learn Salesforce: Mastering Salesforce
1373,Peggy Mann 1273,Marketing,SEO Specialist,25,171578,0.0,LOW,82.5,4,"Google Analytics, Search Engine Optimization",Google Analytics,Learn Google Analytics: Mastering Google Analytics
1374,Ananya Singh 1274,IT,Engineer,31,55605,0.9303,HIGH,53.1,3,"Cloud Infrastructure, DevOps",Cloud Infrastructure,Learn Cloud Infrastructure: Mastering Cloud Infrastructure
1375,Sara Snyder 1275,Sales,Business Development,30,113590,0.0,LOW,79.8,3,"Partnership Management, ZoomInfo",Partnership Management,Learn Partnership Management: Mastering Partnership Management
1376,Norman Lane 1276,Finance,Auditor,33,63231,0.0,LOW,70.6,4,"Excel, Financial Controls",Excel,Learn Excel: Mastering Excel
1377,Devansh Banerjee 1277,Sales,Sales Executive,35,114397,0.0,LOW,72.0,5,"Lead Generation, LinkedIn Sales Navigator",Lead Generation,Learn Lead Generation: Mastering Lead Generation
1378,Jeffery Lopez 1278,Support,Support Engineer,27,112123,0.0001,LOW,79.1,3,"Postman, Splunk, Technical Troubleshooting",Postman,Learn Postman: Mastering Postman
1379,Peter Mckee 1279,Sales,Sales Executive,48,48515,0.0029,LOW,93.0,3,"B2B Sales, Negotiation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
1380,Kabir Mehta 1280,HR,HR Manager,52,122211,0.0,LOW,75.6,3,"Excel, HR Compliance",Excel,Learn Excel: Mastering Excel
1381,Myra Nair 1281,IT,Software Engineer,55,51600,0.0,LOW,55.7,3,"Data Structures & Algorithms, Kubernetes, Python",Data Structures & Algorithms,Learn Data Structures & Algorithms: Mastering Data Structures & Algorithms
1382,Taylor Morris 1282,IT,Tester,35,104310,0.0,LOW,69.8,2,"Bug Tracking, Jira, Manual Testing",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
1383,Navya Chopra 1283,IT,Developer,56,170501,0.0,LOW,82.2,2,"Git Version Control, PostgreSQL, React",Git Version Control,Learn Git Version Control: Mastering Git Version Control
1384,Peter Mckee 1284,IT,Tester,41,170678,0.0,LOW,82.6,3,"Postman, Test Automation",Postman,Learn Postman: Mastering Postman
1385,Nicole Roberts 1285,Finance,Financial Analyst,26,170550,0.0,LOW,80.0,4,"Tableau, Variance Analysis",Tableau,Learn Tableau: Mastering Tableau
1386,Jasmine Gonzalez 1286,HR,HR Manager,21,149380,0.0011,LOW,65.9,1,"HR Compliance, Talent Acquisition, Workday",HR Compliance,Learn HR Compliance: Mastering HR Compliance
1387,Vivaan Gupta 1287,Marketing,SEO Analyst,24,146780,0.0,LOW,55.6,3,"Google Search Console, Screaming Frog",Google Search Console,Learn Google Search Console: Mastering Google Search Console
1388,Navya Chopra 1288,Sales,Account Manager,31,101177,0.0,LOW,79.1,3,"Gainsight, Salesforce",Gainsight,Learn Gainsight: Mastering Gainsight
1389,Clinton Scott 1289,Sales,Sales Executive,46,90746,0.9143,HIGH,57.4,4,"HubSpot, Lead Generation",HubSpot,Learn HubSpot: Mastering HubSpot
1390,Brenda Bauer 1290,Sales,Sales Executive,57,158075,0.0,LOW,80.3,2,"HubSpot, LinkedIn Sales Navigator, Salesforce",HubSpot,Learn HubSpot: Mastering HubSpot
1391,Arjun Rao 1291,Finance,Financial Analyst,43,120195,0.0002,LOW,80.3,3,"Financial Modeling, PowerBI",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
1392,Erin Massey 1292,IT,Tester,49,71818,0.0001,LOW,66.4,5,"Postman, Selenium",Postman,Learn Postman: Mastering Postman
1393,Anna Dominguez 1293,HR,HR Executive,41,56309,0.0,LOW,70.7,3,"HR Operations, Onboarding",HR Operations,Learn HR Operations: Mastering HR Operations
1394,Meera Das 1294,Marketing,SEO Specialist,47,184760,0.0,LOW,74.4,3,"Google Analytics, Search Engine Optimization",Google Analytics,Learn Google Analytics: Mastering Google Analytics
1395,Navya Chopra 1295,Finance,Auditor,59,63176,0.0,LOW,64.6,4,"Excel, Internal Audit",Excel,Learn Excel: Mastering Excel
1396,Jeffery Lopez 1296,IT,Software Engineer,33,103879,0.0076,LOW,55.4,2,"CI/CD, Code Quality & Testing, Data Structures & Algorithms, Kubernetes",CI/CD,Learn CI/CD: Mastering CI/CD
1397,Devansh Banerjee 1297,IT,Cybersecurity Specialist,43,102592,0.0,LOW,71.5,5,"Incident Response, Splunk, Threat Modeling",Incident Response,Learn Incident Response: Mastering Incident Response
1398,Kavya Menon 1298,HR,HR Manager,36,119728,0.001,LOW,72.8,4,"Excel, Performance Management",Excel,Learn Excel: Mastering Excel
1399,Aditya Kumar 1299,IT,Data Analyst,50,175488,0.0,LOW,88.3,2,"Python, SQL, Statistical Analysis, Tableau",Python,Learn Python: Advanced Python Architecture & Performance Optimization
1400,Kabir Mehta 1300,Marketing,Content Strategist,24,43584,0.0051,LOW,62.6,3,"Editorial Calendar, WordPress",Editorial Calendar,Learn Editorial Calendar: Mastering Editorial Calendar
1401,Saanvi Iyer 1301,Sales,Business Development,36,159555,0.0,LOW,84.8,3,"Deal Closing, Salesforce",Deal Closing,Learn Deal Closing: Mastering Deal Closing
1402,Vihaan Verma 1302,HR,Recruitment Specialist,51,128302,0.0,LOW,58.2,4,"Candidate Sourcing, Lever",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
1403,Anna Dominguez 1303,IT,Software Engineer,45,157408,0.0,LOW,55.9,2,"Code Quality & Testing, Docker, Git, System Design",Code Quality & Testing,Learn Code Quality & Testing: Mastering Code Quality & Testing
1404,Steven Barnett 1304,Finance,Auditor,32,53830,0.6436,MEDIUM,68.4,3,"Risk Assessment, SAP",Risk Assessment,Learn Risk Assessment: Mastering Risk Assessment
1405,Ashley Marsh 1305,Sales,Sales Executive,46,112066,0.0,LOW,60.7,3,"HubSpot, Lead Generation, Pipeline Management",HubSpot,Learn HubSpot: Mastering HubSpot
1406,Sara Snyder 1306,Support,Support Engineer,57,38591,0.1771,LOW,55.7,4,"Jira, Splunk",Jira,Learn Jira: Mastering Jira
1407,Shannon Clark 1307,Marketing,Content Lead,53,128878,0.0,LOW,95.3,3,"Creative Direction, Figma",Creative Direction,Learn Creative Direction: Mastering Creative Direction
1408,Norman Lane 1308,Marketing,Content Strategist,48,160407,0.0,LOW,66.6,3,"Content Strategy, Copywriting, WordPress",Content Strategy,Learn Content Strategy: Mastering Content Strategy
1409,Rita Walker 1309,Finance,Accountant,29,151869,0.0,LOW,99.7,3,"Excel, General Ledger",Excel,Learn Excel: Mastering Excel
1410,Manish Badami 1310,IT,Data Analyst,32,56395,0.4194,LOW,60.1,4,"Data Cleaning, Excel",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
1411,Joel Fuller 1311,IT,Cybersecurity Specialist,25,51738,0.9271,HIGH,51.5,3,"Incident Response, Nmap",Incident Response,Learn Incident Response: Mastering Incident Response
1412,Joel Fuller 1312,IT,Tester,48,168703,0.0,LOW,87.5,4,"Bug Tracking, Postman",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
1413,Ayaan Saxena 1313,Finance,Auditor,55,183977,0.0002,LOW,63.3,2,"Excel, Risk Assessment",Excel,Learn Excel: Mastering Excel
1414,Riya Mishra 1314,Sales,Sales Executive,25,54056,0.0002,LOW,73.7,3,"Client Relationship Management, LinkedIn Sales Navigator, Salesforce",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
1415,Erin Massey 1315,Sales,Account Manager,54,156656,0.0,LOW,55.7,4,"Cross-selling, Salesforce",Cross-selling,Learn Cross-selling: Mastering Cross-selling
1416,Arjun Rao 1316,Sales,Sales Executive,54,150316,0.0,LOW,71.5,3,"LinkedIn Sales Navigator, Negotiation, Pipeline Management",LinkedIn Sales Navigator,Learn LinkedIn Sales Navigator: Mastering LinkedIn Sales Navigator
1417,Erin Massey 1317,IT,Developer,33,89418,0.0,LOW,55.5,4,"API Integration, Full-Stack Development, JavaScript / TypeScript",API Integration,Learn API Integration: Mastering API Integration
1418,Peter Mckee 1318,IT,Developer,59,72190,0.0302,LOW,71.1,3,"Database Design, Full-Stack Development, Git Version Control",Database Design,Learn Database Design: Mastering Database Design
1419,Meera Das 1319,Finance,Accountant,34,61014,0.0079,LOW,66.3,4,"QuickBooks, SAP Financials",QuickBooks,Learn QuickBooks: Mastering QuickBooks
1420,Cody Bright 1320,IT,Tester,31,160563,0.0,LOW,74.8,2,"Selenium, Test Automation",Selenium,Learn Selenium: Mastering Selenium
1421,Riya Mishra 1321,Finance,Financial Analyst,58,36780,0.0011,LOW,79.5,2,"Excel, Financial Modeling, Tableau",Excel,Learn Excel: Mastering Excel
1422,Myra Nair 1322,Finance,Financial Analyst,24,77192,0.0,LOW,74.9,4,"Budgeting & Forecasting, SQL",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
1423,Shannon Clark 1323,HR,Employee Relations,53,139875,0.0,LOW,77.4,4,"ServiceNow HR, Workplace Policy",ServiceNow HR,Learn ServiceNow HR: Mastering ServiceNow HR
1424,Ashley Marsh 1324,Finance,Auditor,27,134129,0.0001,LOW,70.7,3,"Internal Audit, SAP",Internal Audit,Learn Internal Audit: Mastering Internal Audit
1425,Aarav Sharma 1325,IT,Data Analyst,28,78923,0.0,LOW,66.8,5,"Data Cleaning, Exploratory Data Analysis, Tableau",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
1426,Diya Patel 1326,HR,HR Executive,57,124196,0.123,LOW,77.6,3,"Excel, HR Operations",Excel,Learn Excel: Mastering Excel
