Employee ID,Name,Department,Job Role,EngagementScore,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
1663,Riya Mishra 1563,Finance,Financial Analyst,64.8,40,65.32,94.71,3.3,100.0,46,3.7,9,No
1664,David Williams 1564,Sales,Account Manager,69.6,80,66.05,95.05,3.3,93.44,51,3.4,25,No
1665,Rita Walker 1565,IT,Tester,84.1,60,61.03,93.96,3.0,79.34,39,4.6,47,No
1666,Aarav Sharma 1566,Sales,Business Development,65.7,60,76.39,83.28,3.4,72.09,40,4.9,13,No
1667,Pari Joshi 1567,Marketing,Marketing Executive,60.9,40,88.61,79.75,3.5,74.0,37,3.6,58,No
1668,Taylor Morris 1568,HR,Recruitment Specialist,74.0,20,74.17,76.15,3.1,88.07,35,3.4,11,No
1669,Navya Chopra 1569,Sales,Sales Executive,69.4,60,81.48,83.41,3.7,99.82,52,3.5,22,No
1670,Cody Bright 1570,Sales,Sales Executive,66.4,60,87.79,85.43,2.5,99.31,48,3.4,84,No
1671,Meera Das 1571,HR,HR Manager,74.6,80,61.76,85.99,4.2,71.39,46,3.7,71,No
1672,Megan Williams 1572,IT,Software Engineer,57.6,80,96.46,87.67,3.6,81.63,46,4.2,38,No
1673,Peggy Mann 1573,Sales,Sales Executive,51.3,60,89.57,100.0,3.7,77.14,45,4.7,8,No
1674,Myra Nair 1574,Finance,Auditor,97.7,20,83.14,85.62,4.3,85.1,53,3.0,24,No
1675,Megan Williams 1575,IT,Data Analyst,73.3,60,87.24,87.66,4.1,73.35,37,4.6,16,No
1676,Norman Lane 1576,HR,Employee Relations,74.1,60,87.71,75.28,3.5,79.63,36,4.0,41,No
1677,Devansh Banerjee 1577,HR,HR Executive,62.6,40,80.93,100.0,4.2,77.06,41,2.7,28,No
1678,Steven Barnett 1578,Sales,Account Manager,82.8,60,92.28,78.79,4.8,88.19,46,3.2,59,No
1679,Vihaan Verma 1579,Finance,Financial Analyst,65.6,20,73.47,83.05,3.3,79.88,53,4.3,66,No
1680,Peter Mckee 1580,HR,Recruitment Specialist,38.6,60,82.62,92.87,4.4,81.03,47,3.5,84,No
1681,Cody Bright 1581,Sales,Business Development,65.2,80,91.22,89.72,3.2,88.09,53,3.8,56,No
1682,Sara Khan 1582,Finance,Auditor,68.6,60,51.09,99.5,4.6,97.14,38,3.9,71,No
1683,Manish Badami 1583,IT,Tester,70.0,80,82.38,93.04,3.5,100.0,46,4.7,13,No
1684,Aditya Kumar 1584,Marketing,SEO Analyst,69.6,80,85.25,87.43,3.4,87.65,38,3.2,38,No
1685,Saanvi Iyer 1585,Finance,Accountant,64.3,60,60.92,95.31,4.6,83.29,47,4.4,15,No
1686,Pari Joshi 1586,Finance,Financial Analyst,63.1,60,80.82,96.13,4.3,94.53,54,4.8,17,No
1687,Aditi Sen 1587,Sales,Sales Executive,68.4,60,70.06,83.38,3.5,93.34,41,3.4,74,No
1688,Sara Khan 1588,IT,Developer,52.3,80,81.97,94.74,4.0,91.05,40,4.5,19,No
1689,Sara Snyder 1589,Finance,Auditor,48.5,60,77.05,86.44,3.5,71.37,46,3.7,45,No
1690,Reyansh Reddy 1590,Finance,Financial Analyst,73.2,80,68.54,87.28,2.9,93.67,46,3.6,44,No
1691,Pari Joshi 1591,HR,Employee Relations,73.4,60,89.1,89.0,4.0,86.87,50,3.8,3,No
1692,Diya Patel 1592,Sales,Sales Executive,82.6,40,73.82,85.33,3.7,76.85,47,4.1,83,No
1693,Manish Badami 1593,Marketing,Marketing Executive,68.9,100,80.7,84.96,3.3,78.62,51,3.6,19,No
1694,Taylor Morris 1594,Marketing,SEO Specialist,57.7,40,91.14,94.89,4.7,88.66,42,4.5,10,No
1695,Ayaan Saxena 1595,IT,Engineer,48.7,80,68.83,77.3,3.4,63.91,35,3.7,64,No
1696,Saanvi Iyer 1596,HR,HR Executive,61.3,60,78.08,80.57,4.0,83.0,46,2.8,17,No
1697,Peggy Mann 1597,IT,Data Analyst,77.1,60,73.05,92.72,4.5,78.76,54,4.0,38,No
1698,Erin Massey 1598,Marketing,Content Strategist,89.3,60,75.28,87.49,3.7,77.94,41,3.2,43,No
1699,Peggy Mann 1599,IT,Software Engineer,72.6,80,99.56,94.94,3.5,80.34,46,3.8,17,No
1700,Sara Snyder 1600,IT,Data Analyst,57.4,80,82.57,90.51,4.1,72.16,53,4.2,46,No
1701,Taylor Morris 1601,HR,HR Manager,61.4,80,81.14,78.66,4.2,92.42,47,3.6,30,No
1702,Aditi Sen 1602,HR,HR Executive,61.8,60,83.24,88.44,4.4,66.98,44,3.0,38,No
1703,Shannon Clark 1603,HR,Employee Relations,67.1,20,82.3,91.74,5.0,85.35,36,3.4,37,No
1704,Arjun Rao 1604,HR,Employee Relations,85.5,60,59.74,89.64,3.6,77.22,37,4.8,78,No
1705,Meera Das 1605,HR,Recruitment Specialist,86.4,60,100.0,84.72,4.0,99.87,46,4.1,46,No
1706,Rohan Pillai 1606,Sales,Sales Executive,69.9,80,63.36,86.08,3.1,84.18,39,4.5,69,No
1707,Avani Bhat 1607,Marketing,Marketing Executive,74.2,80,95.33,84.08,4.3,67.01,39,5.0,7,No
1708,Arjun Rao 1608,Support,Support Engineer,62.4,60,84.18,78.72,4.0,88.37,39,5.0,64,No
1709,Navya Chopra 1609,Sales,Business Development,51.5,60,79.81,77.76,3.8,75.26,41,4.1,12,No
1710,Pari Joshi 1610,Marketing,SEO Specialist,93.5,80,74.95,90.73,3.5,91.88,42,3.8,54,Yes
1711,Megan Williams 1611,Sales,Business Development,44.1,80,100.0,81.9,3.7,88.94,53,3.6,84,No
1712,Judith Ware 1612,HR,HR Manager,50.0,60,84.04,92.03,4.0,95.78,50,4.1,42,No
1713,Avani Bhat 1613,Sales,Sales Executive,93.6,80,78.18,83.83,3.3,85.5,44,4.3,3,Yes
1714,Christopher Benson 1614,IT,Data Analyst,72.2,60,72.65,78.81,3.7,90.55,47,4.4,70,No
1715,Reyansh Reddy 1615,Marketing,Content Strategist,58.5,20,71.45,85.14,3.9,84.34,36,3.4,59,No
1716,Saanvi Iyer 1616,IT,Developer,80.2,40,78.51,100.0,3.0,79.28,38,3.4,11,No
1717,Manish Badami 1617,HR,Recruitment Specialist,81.3,40,68.69,87.33,3.3,92.53,36,3.9,58,No
1718,Arjun Rao 1618,IT,Data Analyst,56.0,40,84.8,92.52,3.5,74.16,37,4.0,76,No
1719,Peggy Mann 1619,Marketing,Marketing Executive,65.6,20,71.54,89.18,4.8,83.71,44,5.0,53,No
1720,Peter Mckee 1620,IT,Cybersecurity Specialist,82.5,80,88.05,78.16,3.4,79.45,45,2.6,43,No
1721,Jasmine Gonzalez 1621,IT,Developer,62.2,60,87.83,98.14,3.9,90.74,37,3.6,15,No
1722,Jasmine Gonzalez 1622,Sales,Sales Executive,75.4,60,77.45,86.27,3.3,76.43,39,4.5,5,No
1723,Sara Snyder 1623,Marketing,SEO Specialist,89.1,60,83.8,78.83,3.4,80.73,54,3.4,13,No
1724,Megan Williams 1624,Finance,Financial Analyst,43.3,60,84.3,84.41,3.0,84.35,40,4.0,57,No
1725,Clinton Scott 1625,HR,HR Executive,67.9,40,63.38,86.56,4.3,95.9,47,4.6,30,No
1726,Joel Fuller 1626,IT,Data Analyst,75.1,60,95.32,93.25,3.1,79.74,39,4.4,40,No
1727,David Williams 1627,Finance,Auditor,50.5,80,75.44,83.23,4.4,80.79,37,4.4,34,No
1728,Sara Khan 1628,HR,HR Manager,65.6,60,84.96,100.0,4.2,73.21,54,3.9,9,No
1729,Jeffery Lopez 1629,HR,HR Executive,84.5,60,85.24,81.44,3.9,76.14,46,4.1,80,No
1730,Reyansh Reddy 1630,Sales,Sales Executive,63.5,60,53.1,92.28,4.5,87.3,37,4.1,29,No
1731,Reyansh Reddy 1631,IT,Engineer,54.2,60,71.43,74.18,5.0,84.26,53,3.7,43,No
1732,Sara Khan 1632,HR,HR Manager,85.6,60,86.4,87.13,4.2,84.38,49,4.5,54,No
1733,Steven Barnett 1633,Sales,Account Manager,77.3,60,78.62,90.57,3.2,97.93,44,3.2,70,No
1734,Myra Nair 1634,IT,Cybersecurity Specialist,71.2,60,84.89,80.16,4.8,70.62,40,3.6,17,No
1735,Meera Das 1635,HR,HR Manager,70.8,40,78.92,98.49,4.0,100.0,50,4.5,82,No
1736,Troy Ford 1636,IT,Developer,84.3,80,90.29,91.04,5.0,93.43,49,2.8,78,No
1737,Rohan Pillai 1637,Sales,Account Manager,75.5,60,79.14,85.78,3.6,81.39,36,4.1,38,No
1738,Cody Bright 1638,IT,Software Engineer,79.7,60,92.24,90.97,4.7,87.13,51,4.7,41,No
1739,Jasmine Gonzalez 1639,Finance,Auditor,63.7,60,68.2,83.85,3.9,78.54,50,3.5,53,No
1740,Navya Chopra 1640,IT,Tester,49.0,60,76.72,96.76,5.0,86.55,37,4.2,29,No
1741,Manish Badami 1641,IT,Cybersecurity Specialist,79.5,60,72.07,95.11,3.7,100.0,53,4.1,19,No
1742,Reyansh Reddy 1642,IT,Data Analyst,85.2,40,81.89,90.61,5.0,78.83,38,4.4,41,No
1743,Troy Ford 1643,Sales,Account Manager,69.3,60,75.21,92.28,4.2,82.14,54,4.0,4,No
1744,Vihaan Verma 1644,HR,Employee Relations,82.7,60,75.7,77.66,4.4,77.95,39,4.7,49,No
1745,Reyansh Reddy 1645,IT,Software Engineer,68.0,40,70.95,98.27,4.9,79.23,47,4.2,40,No
1746,Reyansh Reddy 1646,IT,Developer,70.9,40,73.39,87.3,3.4,80.78,54,4.5,38,No
1747,Connie Bailey 1647,Marketing,Marketing Executive,93.0,60,77.9,95.18,4.5,75.24,36,4.5,56,No
1748,Connie Bailey 1648,Sales,Business Development,68.5,40,57.79,93.25,3.7,81.89,46,4.8,56,No
1749,Cody Bright 1649,Finance,Auditor,67.8,40,54.98,95.07,4.0,84.43,51,3.4,36,No
1750,Aditya Kumar 1650,Sales,Business Development,49.6,60,78.59,80.67,3.9,80.77,44,3.3,6,No
1751,Christopher Benson 1651,Sales,Sales Executive,80.3,80,50.31,81.56,4.2,65.61,43,4.6,4,No
1752,Aarav Sharma 1652,IT,Developer,63.5,80,76.07,100.0,4.2,82.77,43,4.1,78,No
1753,Cody Bright 1653,Sales,Sales Executive,73.8,80,74.23,77.36,3.6,83.62,51,5.0,50,No
1754,Christopher Benson 1654,IT,Engineer,68.2,60,83.42,80.32,4.0,99.18,43,2.7,7,No
1755,Troy Ford 1655,HR,HR Manager,66.7,60,71.28,88.3,2.5,84.21,48,4.0,55,No
1756,Ishaan Malhotra 1656,Support,Helpdesk,70.6,60,93.7,88.31,4.5,91.48,51,4.0,72,No
1757,Ananya Singh 1657,HR,Employee Relations,71.5,60,86.48,84.22,4.9,80.59,51,4.5,10,No
1758,Devansh Banerjee 1658,Marketing,SEO Specialist,86.1,40,62.88,92.31,4.0,94.39,36,5.0,21,No
1759,Meera Das 1659,HR,Employee Relations,90.2,60,75.16,94.31,2.9,76.44,49,4.0,76,No
1760,Ayaan Saxena 1660,IT,Tester,79.8,60,93.27,87.87,4.3,88.04,45,4.3,10,No
1761,Saanvi Iyer 1661,Sales,Business Development,87.3,60,71.02,86.12,3.4,90.72,39,2.9,59,No
1762,Troy Ford 1662,Finance,Accountant,82.2,60,77.47,87.84,4.0,89.55,43,4.2,14,No
1763,Rohan Pillai 1663,Sales,Sales Executive,77.9,40,92.04,84.52,4.3,100.0,43,4.2,37,No
1764,Reyansh Reddy 1664,Finance,Financial Analyst,89.5,80,72.59,76.11,4.2,79.33,48,3.7,0,Yes
1765,Ananya Singh 1665,HR,Employee Relations,56.3,60,89.23,90.11,4.5,95.31,42,4.2,45,No
1766,Kabir Mehta 1666,Support,Helpdesk,63.8,60,68.9,93.36,4.0,93.25,45,4.1,42,No
1767,Rohan Pillai 1667,Sales,Account Manager,62.1,80,49.12,86.92,4.0,84.4,46,5.0,21,No
1768,Myra Nair 1668,HR,Employee Relations,68.4,40,90.29,72.14,4.3,98.71,41,3.5,2,No
1769,Riya Mishra 1669,Sales,Sales Executive,80.2,80,82.39,84.0,3.9,82.83,37,3.5,13,No
1770,Rohan Pillai 1670,Sales,Account Manager,58.6,60,83.05,94.34,3.5,84.18,37,3.5,1,No
1771,Saanvi Iyer 1671,Sales,Account Manager,78.0,60,67.07,77.93,4.2,83.96,48,3.7,60,No
1772,Troy Ford 1672,Marketing,SEO Specialist,65.0,80,67.87,92.87,3.2,73.81,38,3.0,31,No
1773,Ashley Marsh 1673,Finance,Accountant,67.8,60,89.5,84.88,3.9,90.09,48,3.8,37,No
1774,Ananya Singh 1674,IT,Cybersecurity Specialist,74.4,20,80.43,87.87,3.1,88.84,48,4.0,45,No
1775,Christopher Benson 1675,Finance,Financial Analyst,92.2,20,76.83,83.2,3.6,83.16,37,4.9,41,No
1776,Ananya Singh 1676,Sales,Business Development,63.5,60,80.21,80.05,3.6,98.1,47,3.9,5,No
1777,Sara Snyder 1677,IT,Software Engineer,71.0,80,93.09,98.04,3.3,80.5,42,4.8,40,No
1778,Connie Bailey 1678,Marketing,Content Lead,59.1,60,85.24,93.71,4.6,70.16,40,4.5,24,No
1779,Nicole Roberts 1679,IT,Software Engineer,63.3,60,73.25,92.51,4.5,99.22,36,4.1,10,No
1780,Reyansh Reddy 1680,HR,HR Executive,59.0,80,63.97,94.36,4.7,92.09,40,3.9,40,No
1781,Kabir Mehta 1681,Sales,Sales Executive,74.9,40,83.88,91.52,3.8,89.01,54,4.3,70,No
1782,Diya Patel 1682,IT,Software Engineer,77.1,80,68.76,94.61,3.6,81.28,48,4.4,56,No
1783,Peter Mckee 1683,IT,Tester,80.2,60,66.18,83.35,4.4,86.74,41,3.7,45,No
1784,Aditi Sen 1684,IT,Tester,63.0,40,91.16,97.64,4.0,73.92,51,4.4,47,No
1785,Reyansh Reddy 1685,IT,Cybersecurity Specialist,78.1,40,86.72,97.02,4.0,82.2,37,3.9,62,No
1786,Ashley Marsh 1686,Marketing,Marketing Executive,73.4,100,81.86,90.66,2.4,76.77,48,4.3,38,No
1787,David Williams 1687,HR,HR Executive,71.3,60,65.62,85.98,4.4,86.1,35,5.0,9,No
1788,David Williams 1688,Finance,Auditor,57.1,60,95.89,79.44,4.3,91.39,46,3.8,84,No
1789,Meera Das 1689,IT,Tester,73.8,60,88.29,89.6,3.9,75.62,37,2.8,69,No
1790,Devansh Banerjee 1690,IT,Tester,74.2,60,74.96,99.79,4.4,89.8,53,4.0,64,No
1791,Kavya Menon 1691,HR,HR Executive,73.2,60,72.85,79.87,4.3,85.6,46,3.4,58,No
1792,Brenda Bauer 1692,IT,Data Analyst,76.8,60,78.78,95.13,3.5,89.47,48,4.2,77,No
1793,Connie Bailey 1693,Marketing,Content Lead,80.3,60,73.22,84.7,3.8,82.06,35,3.4,35,No
1794,Ashley Marsh 1694,Finance,Financial Analyst,58.8,40,100.0,85.3,3.3,89.63,39,3.9,26,No
1795,Megan Williams 1695,Finance,Financial Analyst,69.4,60,74.14,79.77,4.8,78.43,41,5.0,72,No
1796,Saanvi Iyer 1696,IT,Data Analyst,78.2,40,67.32,82.73,4.5,70.54,54,5.0,54,No
1797,Vivaan Gupta 1697,Support,Support Engineer,68.8,80,93.88,92.53,3.4,72.37,53,4.2,69,No
1798,Shannon Clark 1698,HR,Employee Relations,83.5,20,72.31,93.4,4.3,79.98,40,3.5,80,No
1799,Steven Barnett 1699,Support,Support Engineer,73.1,80,85.86,89.65,4.1,71.1,52,4.5,52,No
1800,Shannon Clark 1700,Support,Support Engineer,48.5,60,84.75,84.49,3.5,96.4,40,3.7,59,No
1801,Saanvi Iyer 1701,HR,Recruitment Specialist,82.1,80,77.41,80.28,4.0,83.34,45,3.1,60,No
1802,Anna Dominguez 1702,IT,Developer,70.6,40,68.27,88.43,4.4,91.35,37,5.0,35,No
1803,Aditya Kumar 1703,HR,Recruitment Specialist,50.8,100,77.52,85.45,4.5,90.3,43,4.0,84,No
1804,Aditya Kumar 1704,Sales,Account Manager,69.0,40,66.3,89.48,5.0,84.05,37,4.3,26,No
1805,Steven Barnett 1705,Support,Support Engineer,56.8,80,77.76,85.75,4.0,100.0,40,3.8,40,No
1806,Navya Chopra 1706,Finance,Accountant,81.0,60,85.73,85.93,3.8,100.0,43,4.3,27,No
1807,Aditya Kumar 1707,Marketing,SEO Analyst,71.6,60,95.18,89.11,4.2,95.14,42,3.5,15,No
1808,Ashley Marsh 1708,HR,Recruitment Specialist,60.9,60,67.12,90.47,3.8,76.76,36,3.9,34,No
1809,Saanvi Iyer 1709,IT,Developer,81.7,80,75.5,96.57,3.5,95.46,53,4.6,35,No
1810,Cody Bright 1710,Support,Support Engineer,77.5,40,72.75,85.64,3.3,70.01,50,3.9,55,No
1811,Clinton Scott 1711,Sales,Account Manager,69.2,60,80.74,91.82,1.8,95.17,39,3.5,18,No
1812,Megan Williams 1712,Finance,Financial Analyst,57.1,60,62.78,100.0,4.3,63.55,44,4.6,56,No
1813,Taylor Morris 1713,Sales,Business Development,61.9,100,68.71,92.0,2.9,81.45,54,3.8,84,No
1814,Meera Das 1714,HR,Recruitment Specialist,61.7,60,61.08,96.15,3.4,93.67,46,3.8,32,No
1815,Ashley Marsh 1715,Support,Support Engineer,81.0,40,63.62,83.66,4.1,87.08,46,3.3,22,No
1816,Jeffery Lopez 1716,Finance,Auditor,51.8,60,71.4,82.96,3.7,72.17,40,4.9,62,No
1817,Norman Lane 1717,HR,HR Manager,71.4,40,94.71,86.88,5.0,85.36,48,4.6,69,No
1818,Reyansh Reddy 1718,Sales,Sales Executive,69.0,60,81.48,87.63,3.0,87.08,41,3.8,21,No
1819,Aditi Sen 1719,IT,Data Analyst,84.4,60,78.65,95.5,5.0,85.64,35,3.5,66,No
1820,Erin Massey 1720,Sales,Business Development,74.8,80,91.47,82.89,4.7,80.74,48,4.4,79,No
1821,Kabir Mehta 1721,Sales,Account Manager,78.4,80,81.84,87.38,4.4,90.84,49,4.2,58,No
1822,Peggy Mann 1722,IT,Developer,65.7,20,82.78,95.52,4.8,93.16,47,3.8,24,No
1823,Ashley Marsh 1723,IT,Engineer,57.2,60,73.27,89.51,4.1,82.77,35,3.9,16,No
1824,Jasmine Gonzalez 1724,IT,Engineer,68.1,60,71.63,87.92,2.9,96.16,54,4.4,38,No
1825,Myra Nair 1725,Sales,Business Development,81.3,60,64.89,89.67,4.2,82.75,53,4.1,76,No
1826,Troy Ford 1726,Marketing,Marketing Executive,81.3,20,71.99,80.11,3.0,80.08,53,4.2,74,No
1827,Aarav Sharma 1727,Sales,Sales Executive,66.8,60,75.19,79.99,3.6,94.86,40,4.2,73,No
1828,Manish Badami 1728,Sales,Business Development,61.7,100,81.45,76.88,3.9,94.56,39,4.4,38,No
1829,Judith Ware 1729,Marketing,Content Strategist,59.3,60,77.63,89.45,3.4,79.04,51,3.7,23,No
1830,Nicole Roberts 1730,IT,Software Engineer,70.4,60,74.35,94.43,4.5,77.88,49,4.1,37,No
1831,Aditya Kumar 1731,Finance,Accountant,73.6,60,68.88,93.36,3.8,98.12,41,3.6,80,No
1832,Brenda Bauer 1732,HR,Employee Relations,89.7,80,81.99,96.01,4.1,83.18,51,3.6,56,Yes
1833,Avani Bhat 1733,Finance,Financial Analyst,73.5,20,73.02,98.18,3.9,84.03,46,5.0,43,No
1834,Peggy Mann 1734,Sales,Business Development,79.4,60,81.54,89.01,4.0,81.98,41,3.1,35,No
1835,Steven Barnett 1735,HR,HR Executive,62.6,80,58.87,87.55,3.4,94.57,47,4.4,69,No
1836,Rita Walker 1736,HR,HR Manager,72.5,40,81.36,98.33,3.2,100.0,42,5.0,79,No
1837,David Williams 1737,IT,Data Analyst,73.7,60,85.47,83.09,3.8,84.56,38,5.0,44,No
1838,Aditya Kumar 1738,HR,HR Executive,70.3,40,84.2,79.75,3.3,100.0,42,4.3,25,No
1839,Sara Snyder 1739,HR,HR Executive,71.7,80,76.03,85.63,4.7,79.56,50,5.0,10,No
1840,Devansh Banerjee 1740,Marketing,SEO Analyst,73.5,60,87.15,84.81,3.1,81.74,50,4.2,51,No
1841,Kabir Mehta 1741,Marketing,Content Lead,77.8,100,65.27,88.34,5.0,89.38,45,3.8,24,No
1842,Peggy Mann 1742,Sales,Business Development,86.0,80,77.11,82.05,4.1,77.46,43,4.0,30,Yes
1843,Aarav Sharma 1743,Sales,Sales Executive,44.8,60,76.07,90.59,3.9,89.28,45,4.5,84,No
1844,Jeffery Lopez 1744,Sales,Sales Executive,85.4,60,88.36,84.02,3.6,79.85,39,5.0,44,No
1845,Connie Bailey 1745,Sales,Account Manager,51.5,80,57.8,96.6,4.3,71.65,44,4.6,66,No
1846,Steven Barnett 1746,HR,HR Manager,75.7,40,67.42,79.64,3.8,70.06,40,3.9,75,No
1847,Cody Bright 1747,Support,Helpdesk,100.0,60,95.47,87.02,4.1,81.41,50,3.6,39,No
1848,Pari Joshi 1748,Finance,Financial Analyst,71.5,20,53.69,85.66,4.4,87.34,46,2.8,45,No
1849,Devansh Banerjee 1749,IT,Data Analyst,74.2,60,86.14,89.62,4.3,73.11,42,3.9,53,No
1850,Peggy Mann 1750,Finance,Financial Analyst,68.3,80,71.0,94.49,4.6,85.43,47,3.4,40,No
1851,Saanvi Iyer 1751,Sales,Business Development,80.0,80,80.55,89.86,4.2,85.45,47,4.6,80,No
1852,Sara Khan 1752,Marketing,SEO Analyst,76.3,60,92.14,87.1,3.3,82.66,50,3.8,37,No
1853,Norman Lane 1753,Marketing,Marketing Executive,63.9,60,80.93,92.84,2.7,76.59,45,4.6,35,No
1854,Myra Nair 1754,Finance,Financial Analyst,70.6,80,92.35,93.9,4.0,85.92,42,5.0,82,No
1855,Riya Mishra 1755,IT,Developer,58.6,80,73.08,89.88,4.0,82.86,47,3.9,43,No
1856,Joel Fuller 1756,Sales,Sales Executive,70.6,60,74.4,90.71,5.0,91.85,35,4.1,56,No
1857,Arjun Rao 1757,IT,Engineer,67.0,40,85.87,92.53,3.8,73.66,54,4.2,65,No
1858,Connie Bailey 1758,HR,HR Executive,73.6,60,73.61,76.49,4.1,84.91,54,3.8,80,No
1859,Meera Das 1759,Sales,Sales Executive,63.5,60,83.97,85.54,4.4,73.83,53,4.1,29,No
1860,Arjun Rao 1760,IT,Developer,69.4,60,89.84,90.63,4.2,82.1,38,3.8,9,No
1861,Saanvi Iyer 1761,Marketing,Marketing Executive,72.1,100,86.68,85.96,4.4,75.24,36,4.8,60,No
1862,Riya Mishra 1762,IT,Engineer,72.9,80,62.21,85.98,3.4,76.66,53,3.9,62,No
1863,Reyansh Reddy 1763,Finance,Accountant,75.3,60,74.59,90.62,3.3,83.97,53,3.3,35,No
1864,Reyansh Reddy 1764,Finance,Accountant,69.9,40,80.82,90.78,3.7,79.47,44,3.3,53,No
1865,Rohan Pillai 1765,Finance,Auditor,62.6,60,75.56,91.27,2.6,95.73,51,3.5,64,No
1866,Avani Bhat 1766,Finance,Auditor,73.0,40,78.79,82.45,3.9,93.43,54,3.7,81,No
1867,Vivaan Gupta 1767,Marketing,Marketing Executive,69.9,60,80.95,78.08,3.5,90.44,42,4.5,3,No
1868,Nicole Roberts 1768,IT,Cybersecurity Specialist,84.3,80,72.73,93.63,4.1,90.28,43,4.5,54,No
1869,Pari Joshi 1769,Sales,Account Manager,85.8,60,76.07,82.8,3.7,85.04,52,4.5,53,No
1870,Peter Mckee 1770,IT,Software Engineer,55.5,60,66.19,82.32,3.3,94.44,36,4.0,63,No
1871,Riya Mishra 1771,Sales,Sales Executive,79.4,40,73.22,81.69,4.7,81.65,52,4.6,21,No
1872,Riya Mishra 1772,Sales,Account Manager,81.8,60,62.73,96.06,3.9,100.0,42,3.9,24,No
1873,Diya Patel 1773,Sales,Account Manager,55.9,80,79.16,89.48,4.4,76.46,36,2.9,80,No
1874,Anna Dominguez 1774,Sales,Business Development,79.0,80,76.07,90.4,4.0,74.97,50,4.6,58,No
1875,Sara Khan 1775,IT,Cybersecurity Specialist,82.8,40,68.84,92.83,4.2,72.84,39,3.6,56,No
1876,Manish Badami 1776,IT,Engineer,60.6,80,95.85,87.7,3.1,74.23,44,3.9,53,No
1877,Jeffery Lopez 1777,Sales,Account Manager,69.2,60,75.55,95.09,4.7,70.97,43,3.8,43,No
1878,Devansh Banerjee 1778,Finance,Financial Analyst,74.2,60,80.87,79.62,4.4,85.71,36,4.3,51,No
1879,Anna Dominguez 1779,IT,Cybersecurity Specialist,78.8,40,71.61,80.4,3.9,90.83,50,4.1,75,No
1880,Norman Lane 1780,IT,Developer,60.1,60,73.86,80.01,4.1,84.27,50,3.9,15,No
1881,Megan Williams 1781,Marketing,Marketing Executive,85.9,20,81.24,90.95,4.5,72.92,51,5.0,15,No
1882,Anna Dominguez 1782,Finance,Financial Analyst,47.6,60,74.68,91.54,3.7,80.24,36,3.9,80,No
1883,Aditya Kumar 1783,IT,Software Engineer,87.9,60,78.03,84.69,3.0,90.73,39,3.9,54,No
1884,Joel Fuller 1784,IT,Engineer,78.6,60,86.07,86.37,3.7,81.26,42,4.5,60,No
1885,Judith Ware 1785,Support,Support Engineer,64.5,80,72.82,96.88,4.0,77.61,36,4.7,78,No
1886,Myra Nair 1786,Support,Support Engineer,82.4,20,64.68,83.14,3.9,71.89,46,4.5,76,No
1887,Myra Nair 1787,Finance,Auditor,59.4,80,62.74,90.07,4.7,80.62,47,3.6,39,No
1888,Ishaan Malhotra 1788,HR,HR Manager,73.4,60,92.38,83.2,3.3,78.38,50,4.2,20,No
1889,Vivaan Gupta 1789,IT,Developer,74.9,60,87.31,95.67,3.4,83.31,39,4.1,65,No
1890,Vivaan Gupta 1790,Finance,Financial Analyst,74.8,60,84.56,92.4,3.3,87.81,46,3.9,7,No
1891,Aditi Sen 1791,IT,Tester,61.9,40,73.64,78.21,4.2,81.74,49,3.4,70,No
1892,Clinton Scott 1792,HR,Recruitment Specialist,66.0,60,64.67,86.17,3.0,85.48,36,4.1,9,No
1893,Brenda Bauer 1793,HR,HR Executive,73.5,60,75.18,73.45,4.3,87.78,46,4.7,56,No
1894,Norman Lane 1794,IT,Data Analyst,63.3,80,77.07,94.3,3.3,74.16,44,5.0,3,No
1895,Ananya Singh 1795,Marketing,SEO Specialist,75.3,100,66.68,100.0,3.4,99.09,42,4.7,42,No
1896,Norman Lane 1796,Sales,Sales Executive,64.6,20,63.3,72.74,5.0,78.07,45,3.7,62,No
1897,Sara Snyder 1797,Sales,Sales Executive,84.0,60,60.7,78.01,4.6,88.13,46,3.4,42,No
1898,Ashley Marsh 1798,Finance,Financial Analyst,90.8,60,84.57,89.17,4.0,74.91,51,3.1,66,No
1899,Vihaan Verma 1799,IT,Software Engineer,68.4,60,65.95,87.87,3.1,84.88,41,4.6,81,No
1900,Ananya Singh 1800,IT,Developer,83.0,80,81.09,85.12,5.0,85.17,49,4.5,50,No
1901,Ananya Singh 1801,HR,Employee Relations,69.5,20,74.02,75.84,3.8,97.27,53,3.7,55,No
1902,Peter Mckee 1802,Sales,Account Manager,60.8,60,83.9,90.26,4.0,82.14,36,3.5,42,No
1903,Christopher Benson 1803,Marketing,SEO Analyst,66.9,60,81.36,94.21,4.4,94.4,40,4.8,23,No
1904,Nicole Roberts 1804,Finance,Auditor,73.0,60,75.68,100.0,2.7,86.32,36,4.6,33,No
1905,Meera Das 1805,IT,Developer,50.6,60,79.3,97.15,3.5,98.82,48,4.8,58,No
1906,Ayaan Saxena 1806,Finance,Accountant,79.5,40,76.9,78.91,3.9,69.76,42,4.3,1,No
1907,Connie Bailey 1807,Sales,Account Manager,73.0,60,71.85,87.92,4.0,87.86,50,4.4,1,No
1908,Riya Mishra 1808,IT,Data Analyst,84.0,60,87.8,92.14,3.1,62.62,53,2.8,9,No
