Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,No,Travel_Frequently,124,Research & Development,7,3,Marketing,1,1715,2,Male,98,3,4,Content Strategist,4,Single,14701,6694,2,Y,Yes,25,1,4,80,0,12,0,3,11,9,7,9
27,No,Travel_Rarely,568,Research & Development,2,3,Medical,1,1716,1,Female,45,1,3,Developer,2,Single,7575,9306,0,Y,Yes,11,2,3,80,1,12,1,3,4,3,2,2
51,No,Travel_Rarely,524,Research & Development,11,5,Technical Degree,1,1717,1,Female,90,3,2,Recruitment Specialist,4,Married,15008,7744,0,Y,No,16,2,3,80,0,5,5,4,1,0,0,0
59,No,Non-Travel,1052,Research & Development,7,3,Life Sciences,1,1718,4,Female,47,2,1,Data Analyst,1,Single,13095,15379,6,Y,Yes,12,2,3,80,1,17,6,3,10,10,7,10
54,No,Travel_Rarely,677,Research & Development,20,3,Marketing,1,1719,3,Female,74,3,1,Marketing Executive,1,Married,4259,20799,9,Y,No,17,1,1,80,2,12,4,4,3,1,1,1
26,No,Travel_Frequently,1388,Research & Development,29,1,Medical,1,1720,2,Female,47,4,1,Cybersecurity Specialist,3,Married,3154,10918,1,Y,No,19,4,4,80,1,6,1,3,2,2,0,0
58,No,Travel_Rarely,1358,Research & Development,21,1,Medical,1,1721,1,Female,37,2,3,Developer,1,Married,9929,21900,6,Y,Yes,25,3,2,80,1,13,1,4,8,6,6,8
54,No,Travel_Rarely,747,Sales,17,3,Marketing,1,1722,4,Female,58,4,1,Sales Executive,1,Single,3264,25326,7,Y,No,17,3,2,80,3,15,2,2,14,14,4,13
35,No,Travel_Rarely,225,Research & Development,27,4,Technical Degree,1,1723,3,Female,50,3,1,SEO Specialist,1,Married,11288,25258,0,Y,Yes,24,3,1,80,0,8,2,2,8,8,3,6
34,No,Travel_Rarely,707,Research & Development,15,4,Other,1,1724,4,Male,83,3,1,Financial Analyst,4,Divorced,14408,10412,4,Y,No,23,3,4,80,1,13,4,1,12,10,1,11
26,No,Travel_Rarely,938,Research & Development,4,5,Other,1,1725,4,Female,76,3,2,HR Executive,4,Divorced,13185,3228,9,Y,No,19,2,4,80,0,6,2,4,5,2,2,5
57,No,Travel_Rarely,649,Research & Development,2,3,Life Sciences,1,1726,4,Male,95,3,1,Data Analyst,2,Divorced,12788,19900,1,Y,No,23,3,3,80,1,22,4,3,14,11,4,13
52,No,Travel_Frequently,1271,Research & Development,9,4,Life Sciences,1,1727,4,Female,97,4,4,Auditor,4,Divorced,12157,2482,2,Y,No,25,4,4,80,1,11,5,4,5,5,2,4
23,No,Travel_Rarely,658,Research & Development,28,4,Other,1,1728,4,Male,77,4,1,HR Manager,3,Married,9077,4620,4,Y,Yes,14,3,1,80,2,19,1,4,15,15,8,15
23,No,Travel_Rarely,178,Research & Development,12,3,Other,1,1729,4,Male,52,3,4,HR Executive,4,Married,12764,20824,9,Y,No,23,3,4,80,1,19,5,2,11,11,8,9
42,No,Travel_Rarely,639,Sales,24,2,Life Sciences,1,1730,4,Female,46,3,5,Sales Executive,1,Married,6305,25345,4,Y,No,17,3,2,80,0,11,2,2,4,2,1,3
42,Yes,Travel_Rarely,578,Research & Development,19,3,Medical,1,1731,4,Male,90,2,3,Engineer,4,Single,3467,14945,1,Y,Yes,21,3,2,80,0,10,5,2,1,0,0,0
30,No,Non-Travel,377,Research & Development,23,4,Technical Degree,1,1732,4,Male,81,2,1,HR Manager,1,Married,10270,17868,3,Y,Yes,20,3,3,80,1,7,4,1,1,1,0,1
23,No,Travel_Rarely,212,Sales,23,2,Other,1,1733,3,Male,71,3,1,Account Manager,3,Single,9967,10206,6,Y,No,11,3,4,80,2,17,5,3,13,10,4,13
32,No,Non-Travel,891,Research & Development,29,4,Other,1,1734,3,Male,80,2,1,Cybersecurity Specialist,2,Single,6825,24807,5,Y,No,25,3,1,80,0,13,4,4,6,6,1,4
49,No,Non-Travel,1349,Research & Development,22,2,Marketing,1,1735,4,Female,30,3,2,HR Manager,2,Married,5670,15044,2,Y,Yes,20,2,2,80,0,24,6,3,15,15,6,15
37,No,Non-Travel,1196,Research & Development,19,3,Human Resources,1,1736,2,Male,50,3,1,Developer,2,Single,14278,13974,3,Y,No,16,4,1,80,2,8,2,2,4,2,3,2
27,No,Travel_Rarely,160,Sales,25,3,Life Sciences,1,1737,1,Male,86,3,1,Account Manager,2,Married,8988,19018,6,Y,No,19,3,2,80,3,8,3,3,4,1,2,3
33,No,Travel_Rarely,613,Research & Development,25,3,Marketing,1,1738,1,Female,65,3,1,Software Engineer,1,Divorced,9340,24991,0,Y,No,16,3,2,80,1,7,2,3,3,2,2,3
22,No,Travel_Rarely,1488,Research & Development,22,3,Other,1,1739,2,Male,31,3,1,Auditor,1,Single,7812,12719,7,Y,No,24,3,2,80,0,15,6,4,14,11,6,12
24,No,Travel_Frequently,1212,Research & Development,3,4,Other,1,1740,1,Male,52,2,1,Tester,4,Married,14803,3302,7,Y,No,22,3,1,80,0,17,6,4,9,7,7,9
30,No,Travel_Frequently,538,Research & Development,20,3,Marketing,1,1741,3,Female,89,3,1,Cybersecurity Specialist,1,Married,10080,24006,2,Y,Yes,17,3,1,80,2,12,4,3,3,0,0,3
59,Yes,Travel_Rarely,1127,Research & Development,5,2,Other,1,1742,4,Male,88,2,1,Data Analyst,2,Divorced,4955,20067,5,Y,Yes,20,2,4,80,1,13,3,3,8,6,6,6
44,No,Travel_Rarely,843,Sales,9,3,Life Sciences,1,1743,3,Female,95,3,3,Account Manager,1,Married,12793,2556,1,Y,No,25,3,3,80,0,3,2,4,2,0,0,0
37,No,Travel_Rarely,157,Research & Development,19,2,Human Resources,1,1744,2,Male,72,3,1,Employee Relations,3,Married,4638,6214,7,Y,Yes,11,3,4,80,0,4,1,3,4,2,0,2
26,No,Travel_Rarely,738,Research & Development,9,2,Medical,1,1745,3,Female,88,2,3,Software Engineer,3,Married,4435,18675,7,Y,No,14,2,1,80,2,4,5,4,1,0,0,0
39,No,Travel_Rarely,254,Research & Development,21,3,Medical,1,1746,1,Male,65,2,2,Developer,3,Divorced,7976,17917,2,Y,Yes,21,2,4,80,0,14,0,3,11,9,3,11
25,No,Travel_Frequently,209,Research & Development,22,4,Technical Degree,1,1747,1,Male,89,2,3,Marketing Executive,2,Single,14454,3928,5,Y,Yes,17,3,1,80,1,9,2,4,5,2,3,3
52,No,Travel_Rarely,458,Sales,18,3,Other,1,1748,2,Male,33,4,2,Business Development,4,Married,3488,16605,0,Y,Yes,16,2,2,80,3,5,6,3,2,0,0,0
30,No,Travel_Frequently,863,Research & Development,16,3,Medical,1,1749,4,Other,50,3,4,Auditor,1,Single,6259,19834,3,Y,No,19,2,3,80,3,11,6,1,11,8,2,9
29,No,Travel_Rarely,1441,Sales,2,3,Marketing,1,1750,3,Female,33,3,1,Business Development,4,Divorced,10565,18083,8,Y,No,14,3,3,80,2,14,2,4,13,11,7,12
47,No,Travel_Rarely,1316,Sales,28,2,Medical,1,1751,1,Female,33,4,3,Sales Executive,1,Married,9595,6540,6,Y,Yes,24,4,1,80,0,6,0,3,1,0,0,1
33,No,Travel_Rarely,954,Research & Development,12,5,Technical Degree,1,1752,1,Male,62,2,1,Developer,2,Married,8631,19301,3,Y,Yes,21,4,4,80,0,10,3,4,1,0,0,0
39,No,Travel_Frequently,532,Sales,18,3,Marketing,1,1753,4,Female,43,4,4,Sales Executive,3,Married,7080,4692,2,Y,Yes,21,4,1,80,0,10,0,4,2,0,0,0
41,No,Travel_Rarely,628,Research & Development,23,4,Marketing,1,1754,1,Male,38,3,1,Engineer,2,Married,3782,10803,9,Y,Yes,13,3,1,80,0,12,6,3,5,2,4,5
44,No,Travel_Rarely,498,Research & Development,29,2,Human Resources,1,1755,3,Male,93,4,2,HR Manager,3,Married,9352,15114,7,Y,No,11,3,1,80,0,18,3,2,12,9,4,10
58,No,Travel_Rarely,766,Research & Development,27,2,Other,1,1756,1,Male,91,2,2,Helpdesk,4,Married,15108,12015,7,Y,No,22,3,1,80,0,21,4,4,15,13,1,14
24,No,Travel_Rarely,216,Research & Development,11,4,Life Sciences,1,1757,3,Female,36,2,2,Employee Relations,4,Married,15230,7084,5,Y,Yes,18,3,3,80,1,15,6,1,15,14,5,15
44,No,Travel_Rarely,328,Research & Development,22,3,Life Sciences,1,1758,1,Male,34,2,2,SEO Specialist,2,Single,8933,3227,6,Y,Yes,11,2,3,80,1,13,6,2,9,6,5,7
55,No,Travel_Rarely,1023,Research & Development,23,2,Life Sciences,1,1759,3,Male,42,3,2,Employee Relations,2,Divorced,6501,19954,1,Y,Yes,15,3,4,80,0,9,3,3,6,5,0,6
23,No,Travel_Rarely,1098,Research & Development,29,2,Technical Degree,1,1760,1,Male,31,2,4,Tester,1,Married,12826,24787,2,Y,No,24,3,3,80,0,16,1,2,12,11,4,11
24,No,Travel_Rarely,390,Sales,3,4,Medical,1,1761,3,Male,41,3,1,Business Development,4,Married,15361,5280,3,Y,No,12,3,2,80,1,9,0,3,4,2,1,4
57,No,Travel_Rarely,1310,Research & Development,20,3,Life Sciences,1,1762,2,Female,36,2,1,Accountant,3,Divorced,12681,4516,5,Y,Yes,22,3,2,80,0,20,1,3,15,12,9,14
55,No,Travel_Rarely,558,Sales,27,3,Medical,1,1763,2,Male,63,2,3,Sales Executive,4,Married,10146,2337,1,Y,Yes,24,2,1,80,0,12,1,4,3,2,0,2
51,No,Travel_Rarely,1284,Research & Development,22,2,Life Sciences,1,1764,2,Female,50,2,1,Financial Analyst,1,Divorced,14834,15414,2,Y,Yes,16,4,2,80,0,12,0,1,8,5,1,7
45,No,Travel_Rarely,154,Research & Development,3,3,Human Resources,1,1765,1,Male,89,3,4,Employee Relations,2,Married,8444,26648,7,Y,Yes,18,3,3,80,1,5,3,3,3,1,0,3
33,No,Travel_Rarely,1142,Research & Development,15,5,Medical,1,1766,4,Male,39,4,2,Helpdesk,3,Married,8943,7197,2,Y,No,14,3,1,80,1,3,1,2,1,0,0,1
24,No,Travel_Rarely,853,Sales,12,2,Technical Degree,1,1767,4,Female,67,4,1,Account Manager,1,Single,11443,17541,9,Y,No,11,4,2,80,1,11,1,3,4,4,3,4
34,No,Travel_Rarely,109,Research & Development,1,3,Other,1,1768,3,Other,87,2,1,Employee Relations,2,Married,6692,16779,7,Y,Yes,23,2,4,80,0,18,5,4,11,9,7,11
33,No,Travel_Frequently,1445,Sales,22,4,Other,1,1769,4,Male,85,2,3,Sales Executive,3,Single,5169,15399,6,Y,Yes,22,4,3,80,1,20,6,4,13,13,0,11
47,No,Travel_Rarely,539,Sales,26,2,Technical Degree,1,1770,1,Other,73,3,4,Account Manager,1,Married,15285,11378,8,Y,No,17,3,1,80,0,11,3,4,5,5,2,3
26,No,Travel_Rarely,1130,Sales,11,3,Medical,1,1771,3,Female,93,3,1,Account Manager,2,Single,8059,4319,5,Y,No,15,3,1,80,1,9,1,2,5,4,2,3
37,No,Travel_Frequently,189,Research & Development,26,3,Other,1,1772,3,Male,49,2,1,SEO Specialist,4,Married,10860,9402,4,Y,No,12,4,3,80,1,10,2,4,5,2,3,5
56,Yes,Travel_Frequently,267,Research & Development,2,3,Technical Degree,1,1773,1,Male,79,4,5,Accountant,2,Married,10096,5330,1,Y,Yes,22,3,3,80,1,13,0,2,8,8,6,7
55,No,Travel_Frequently,502,Research & Development,29,3,Marketing,1,1774,3,Male,83,2,3,Cybersecurity Specialist,2,Divorced,5280,25613,0,Y,No,16,1,4,80,0,16,3,4,8,8,2,7
37,No,Travel_Rarely,297,Research & Development,23,3,Technical Degree,1,1775,4,Male,75,3,1,Financial Analyst,1,Married,4015,4176,3,Y,No,16,1,2,80,0,16,2,3,12,9,7,10
22,Yes,Travel_Rarely,1092,Sales,29,3,Human Resources,1,1776,2,Male,69,2,2,Business Development,1,Married,3520,26893,6,Y,Yes,15,3,3,80,0,19,6,4,13,13,4,11
33,No,Travel_Rarely,986,Research & Development,21,3,Human Resources,1,1777,4,Male,53,3,4,Software Engineer,1,Single,3280,16080,2,Y,No,23,4,3,80,1,12,2,3,4,1,3,4
22,No,Travel_Frequently,1479,Research & Development,14,3,Medical,1,1778,1,Female,87,2,2,Content Lead,2,Single,14510,3184,4,Y,No,23,3,4,80,1,23,5,2,15,13,9,15
48,No,Travel_Rarely,239,Research & Development,1,1,Technical Degree,1,1779,2,Male,60,4,2,Software Engineer,2,Married,5300,4729,7,Y,No,23,3,3,80,0,9,3,3,9,8,4,7
46,No,Travel_Frequently,831,Research & Development,25,3,Medical,1,1780,2,Male,79,3,1,HR Executive,4,Single,7051,17503,1,Y,Yes,16,4,1,80,1,7,4,4,1,0,0,1
42,No,Travel_Rarely,801,Sales,18,5,Life Sciences,1,1781,4,Male,39,4,3,Sales Executive,1,Divorced,11559,10612,8,Y,Yes,19,2,4,80,2,13,1,4,5,4,3,3
23,No,Travel_Rarely,428,Research & Development,18,3,Marketing,1,1782,2,Female,43,2,1,Software Engineer,4,Married,5671,8707,4,Y,Yes,25,4,3,80,0,8,5,3,5,3,0,3
55,No,Travel_Rarely,1419,Research & Development,15,3,Medical,1,1783,4,Female,48,3,2,Tester,3,Single,12640,9409,4,Y,Yes,22,3,3,80,0,7,6,4,5,2,2,5
32,No,Travel_Rarely,1429,Research & Development,26,3,Medical,1,1784,4,Female,59,3,2,Tester,4,Divorced,3537,6130,2,Y,Yes,25,2,1,80,2,8,1,3,8,7,2,8
44,No,Non-Travel,163,Research & Development,26,4,Medical,1,1785,4,Male,86,4,2,Cybersecurity Specialist,1,Divorced,14083,12311,1,Y,Yes,19,2,1,80,1,15,6,4,9,6,4,7
25,No,Travel_Rarely,758,Research & Development,4,4,Other,1,1786,1,Female,45,3,1,Marketing Executive,3,Married,7106,6782,8,Y,Yes,17,5,4,80,0,10,4,3,3,1,0,1
40,No,Non-Travel,311,Research & Development,2,2,Medical,1,1787,2,Female,51,3,3,HR Executive,2,Married,3359,4177,3,Y,Yes,23,3,1,80,1,17,4,3,9,8,1,8
59,No,Travel_Frequently,1216,Research & Development,15,3,Other,1,1788,1,Male,83,3,2,Auditor,2,Married,5568,8571,4,Y,No,13,3,1,80,2,15,6,4,13,12,0,11
59,No,Travel_Rarely,940,Research & Development,13,3,Human Resources,1,1789,1,Female,99,4,2,Tester,3,Single,9803,13700,2,Y,Yes,22,3,1,80,0,13,4,3,11,10,7,11
33,No,Travel_Rarely,413,Research & Development,10,3,Marketing,1,1790,4,Male,72,2,1,Tester,1,Married,4204,5657,5,Y,No,19,3,3,80,1,8,1,4,8,8,7,8
32,No,Travel_Frequently,1185,Research & Development,15,2,Life Sciences,1,1791,2,Male,48,1,1,HR Executive,4,Married,6442,9817,4,Y,Yes,23,3,3,80,0,7,5,2,3,3,1,3
33,No,Travel_Rarely,1482,Research & Development,6,4,Marketing,1,1792,3,Other,34,3,2,Data Analyst,2,Single,14171,2331,2,Y,No,23,3,2,80,0,9,6,4,2,0,1,1
30,No,Travel_Rarely,558,Research & Development,29,1,Medical,1,1793,3,Female,49,2,3,Content Lead,3,Single,13214,26761,9,Y,No,22,3,3,80,1,21,0,4,15,15,7,14
53,No,Travel_Frequently,153,Research & Development,21,3,Human Resources,1,1794,4,Female,44,3,2,Financial Analyst,4,Married,11035,11111,0,Y,No,20,2,4,80,1,10,5,4,4,1,0,4
36,No,Travel_Rarely,397,Research & Development,10,3,Life Sciences,1,1795,4,Female,67,2,4,Financial Analyst,4,Single,5931,22463,9,Y,No,17,3,1,80,2,18,1,2,15,12,1,13
55,No,Travel_Rarely,798,Research & Development,26,2,Other,1,1796,1,Male,30,1,3,Data Analyst,2,Single,13918,10469,2,Y,No,25,2,3,80,2,13,0,2,13,11,6,11
23,No,Travel_Rarely,1387,Research & Development,3,4,Medical,1,1797,2,Female,34,3,2,Support Engineer,1,Married,13841,7672,2,Y,Yes,14,4,3,80,0,18,1,2,12,10,6,10
25,No,Travel_Frequently,1009,Research & Development,13,4,Other,1,1798,4,Female,83,1,1,Employee Relations,1,Single,3010,15828,4,Y,No,11,1,2,80,1,4,0,3,2,0,0,0
46,No,Travel_Rarely,810,Research & Development,18,3,Medical,1,1799,1,Male,90,2,1,Support Engineer,3,Single,9543,6739,8,Y,Yes,20,4,4,80,2,8,5,2,4,1,1,4
31,No,Travel_Rarely,434,Research & Development,6,3,Technical Degree,1,1800,3,Female,46,2,1,Support Engineer,3,Single,6994,23201,3,Y,No,22,3,4,80,0,13,0,4,5,5,0,4
27,No,Travel_Rarely,457,Research & Development,14,2,Marketing,1,1801,1,Male,56,2,2,Recruitment Specialist,1,Married,9724,12349,1,Y,No,16,4,1,80,0,4,2,3,2,2,0,0
30,No,Travel_Frequently,527,Research & Development,18,3,Marketing,1,1802,1,Male,99,4,3,Developer,3,Divorced,12520,4069,0,Y,Yes,22,2,4,80,0,13,1,4,12,9,3,12
54,No,Non-Travel,398,Research & Development,11,2,Marketing,1,1803,4,Female,54,3,3,Recruitment Specialist,1,Divorced,3734,5643,6,Y,Yes,22,5,3,80,0,17,5,4,8,7,1,8
23,No,Travel_Rarely,347,Sales,20,3,Technical Degree,1,1804,4,Male,74,4,1,Account Manager,2,Married,10845,18869,8,Y,No,16,2,4,80,1,8,0,3,1,0,0,0
28,No,Travel_Frequently,770,Research & Development,15,4,Human Resources,1,1805,3,Male,31,3,2,Support Engineer,4,Divorced,4727,14271,5,Y,Yes,16,4,2,80,1,4,2,2,3,2,1,1
51,No,Travel_Rarely,999,Research & Development,21,2,Human Resources,1,1806,2,Female,51,4,2,Accountant,3,Single,8961,18755,8,Y,Yes,21,3,4,80,0,12,1,4,7,4,0,5
31,No,Travel_Frequently,432,Research & Development,13,4,Human Resources,1,1807,3,Female,83,3,2,SEO Analyst,2,Married,6245,4182,3,Y,No,24,3,3,80,0,15,0,3,10,7,2,9
27,No,Travel_Frequently,906,Research & Development,16,1,Other,1,1808,2,Male,46,1,1,Recruitment Specialist,1,Married,9881,14567,5,Y,Yes,25,3,3,80,0,2,2,4,1,0,0,0
22,No,Travel_Rarely,193,Research & Development,27,4,Life Sciences,1,1809,2,Female,90,2,2,Developer,3,Single,4629,7255,1,Y,Yes,14,4,4,80,1,17,4,4,13,10,9,11
26,No,Travel_Rarely,1306,Research & Development,24,2,Technical Degree,1,1810,4,Male,95,3,2,Support Engineer,2,Single,4735,26843,9,Y,No,19,2,3,80,0,11,0,3,11,10,6,11
52,No,Non-Travel,118,Sales,12,3,Technical Degree,1,1811,3,Male,55,2,2,Account Manager,3,Divorced,3666,14681,4,Y,No,15,3,2,80,1,21,2,2,15,14,5,14
40,Yes,Travel_Rarely,1319,Research & Development,1,2,Human Resources,1,1812,1,Female,85,2,2,Financial Analyst,2,Married,5923,6490,6,Y,Yes,11,3,4,80,0,3,0,2,2,0,1,2
54,No,Travel_Rarely,164,Sales,23,4,Human Resources,1,1813,1,Other,62,2,4,Business Development,1,Single,15156,16227,5,Y,Yes,14,5,4,80,1,11,5,3,3,1,2,3
36,No,Travel_Rarely,907,Research & Development,14,3,Human Resources,1,1814,3,Female,30,3,1,Recruitment Specialist,4,Married,14769,5301,0,Y,No,20,3,4,80,1,14,1,3,14,14,7,14
45,No,Travel_Rarely,451,Research & Development,22,2,Technical Degree,1,1815,2,Female,69,3,4,Support Engineer,2,Married,6450,21990,2,Y,No,21,2,3,80,3,17,2,4,14,12,2,12
32,No,Non-Travel,1327,Research & Development,3,3,Human Resources,1,1816,3,Male,72,4,3,Auditor,1,Divorced,12940,2277,4,Y,No,13,3,3,80,2,7,1,4,2,0,0,0
27,No,Travel_Rarely,175,Research & Development,10,3,Marketing,1,1817,4,Female,73,1,2,HR Manager,3,Married,4028,26236,8,Y,Yes,24,2,4,80,3,4,2,4,2,0,1,0
59,No,Travel_Rarely,823,Sales,26,3,Human Resources,1,1818,1,Male,91,2,2,Sales Executive,4,Married,9274,4069,0,Y,No,21,3,2,80,1,17,0,2,12,10,7,10
37,No,Travel_Rarely,1070,Research & Development,10,4,Marketing,1,1819,1,Male,65,3,4,Data Analyst,4,Divorced,15413,25590,9,Y,Yes,18,3,1,80,1,14,6,2,11,11,6,9
31,No,Travel_Frequently,856,Sales,1,3,Medical,1,1820,2,Female,85,2,2,Business Development,3,Married,13835,3832,8,Y,Yes,16,4,1,80,2,7,1,1,6,6,1,6
26,No,Travel_Frequently,1496,Sales,18,2,Medical,1,1821,4,Female,68,3,3,Account Manager,4,Divorced,12030,20487,0,Y,No,20,4,3,80,0,16,5,3,7,6,4,6
43,No,Travel_Rarely,212,Research & Development,17,1,Technical Degree,1,1822,3,Female,42,3,3,Developer,3,Married,8408,8978,1,Y,Yes,20,1,2,80,3,10,6,4,6,3,3,5
47,No,Non-Travel,641,Research & Development,19,3,Life Sciences,1,1823,4,Male,68,3,4,Engineer,3,Married,14127,19531,3,Y,No,17,3,3,80,0,20,3,2,11,10,5,10
26,No,Travel_Rarely,611,Research & Development,1,3,Other,1,1824,1,Female,41,3,1,Engineer,1,Married,12707,14322,5,Y,No,20,3,4,80,1,13,5,2,6,5,0,4
58,No,Travel_Frequently,1359,Sales,26,3,Medical,1,1825,4,Female,50,2,5,Business Development,3,Married,10128,19041,0,Y,No,12,3,3,80,2,16,6,4,15,15,5,15
22,No,Travel_Rarely,704,Research & Development,5,2,Technical Degree,1,1826,3,Male,47,2,5,Marketing Executive,1,Married,14285,4444,6,Y,Yes,11,1,2,80,0,14,3,2,9,9,7,8
42,No,Travel_Rarely,1292,Sales,26,3,Technical Degree,1,1827,3,Female,42,2,1,Sales Executive,2,Divorced,13368,10213,8,Y,No,23,3,1,80,3,15,5,3,8,6,0,7
40,Yes,Travel_Rarely,697,Sales,6,5,Marketing,1,1828,3,Female,48,3,2,Business Development,2,Single,6246,24536,8,Y,Yes,12,5,2,80,3,19,3,3,14,12,5,13
45,No,Travel_Rarely,208,Research & Development,1,2,Marketing,1,1829,2,Other,64,2,1,Content Strategist,3,Single,14485,13845,8,Y,Yes,16,3,2,80,1,12,3,2,8,5,5,6
35,No,Travel_Rarely,404,Research & Development,17,3,Human Resources,1,1830,1,Female,75,2,1,Software Engineer,1,Married,10827,23896,1,Y,No,23,3,3,80,0,8,2,4,6,6,5,4
49,No,Travel_Rarely,256,Research & Development,12,4,Other,1,1831,2,Female,86,2,2,Accountant,2,Married,9161,11233,1,Y,No,22,3,2,80,1,12,5,1,5,3,1,4
28,No,Travel_Rarely,1080,Research & Development,4,3,Medical,1,1832,1,Female,63,1,3,Employee Relations,1,Single,4057,17603,0,Y,No,15,4,2,80,0,18,1,4,9,9,2,7
57,No,Travel_Frequently,1410,Research & Development,4,2,Marketing,1,1833,1,Male,91,2,2,Financial Analyst,2,Divorced,8210,14524,9,Y,Yes,18,1,3,80,3,13,2,3,12,11,5,10
53,No,Non-Travel,382,Sales,24,3,Life Sciences,1,1834,3,Female,85,2,3,Business Development,3,Single,11234,6799,1,Y,No,14,3,2,80,1,11,1,3,2,1,1,1
42,No,Travel_Rarely,1414,Research & Development,10,4,Other,1,1835,3,Female,30,3,3,HR Executive,2,Single,4815,5808,2,Y,No,13,4,2,80,1,15,5,3,7,6,3,5
25,No,Travel_Rarely,1131,Research & Development,23,1,Technical Degree,1,1836,1,Female,86,2,1,HR Manager,3,Single,15070,15605,1,Y,No,14,2,2,80,1,13,3,4,6,3,5,6
59,No,Travel_Rarely,1163,Research & Development,23,3,Other,1,1837,3,Other,57,4,3,Data Analyst,3,Divorced,12551,21506,4,Y,Yes,25,3,1,80,0,12,4,3,7,6,4,7
38,No,Travel_Frequently,233,Research & Development,25,2,Human Resources,1,1838,3,Female,33,3,2,HR Executive,2,Married,11657,26377,3,Y,Yes,19,2,2,80,1,20,0,3,12,9,5,11
58,No,Travel_Rarely,754,Research & Development,8,3,Marketing,1,1839,3,Female,69,3,1,HR Executive,3,Single,8007,22245,6,Y,Yes,22,4,2,80,1,9,3,2,4,4,2,2
57,No,Travel_Frequently,888,Research & Development,12,3,Marketing,1,1840,4,Male,82,2,1,SEO Analyst,1,Married,11435,16007,6,Y,Yes,18,3,4,80,0,16,3,1,9,6,5,8
50,No,Travel_Rarely,1032,Research & Development,29,3,Marketing,1,1841,2,Female,68,3,2,Content Lead,1,Married,8192,13253,6,Y,No,21,5,2,80,2,11,4,4,7,4,0,5
51,No,Travel_Rarely,809,Sales,27,1,Other,1,1842,4,Male,64,3,4,Business Development,1,Divorced,4233,19003,4,Y,No,25,4,4,80,0,8,2,4,2,2,0,2
30,No,Travel_Rarely,409,Sales,27,3,Medical,1,1843,4,Male,39,2,1,Sales Executive,4,Divorced,3358,9196,9,Y,No,18,3,3,80,1,14,2,4,13,11,5,11
35,No,Travel_Rarely,1353,Sales,28,3,Other,1,1844,2,Female,80,2,1,Sales Executive,2,Single,6088,25222,3,Y,No,21,3,3,80,0,4,1,3,4,4,1,4
38,No,Travel_Rarely,1214,Sales,12,3,Marketing,1,1845,4,Male,93,4,3,Account Manager,2,Married,13915,26184,7,Y,No,16,4,4,80,0,12,5,3,5,5,1,3
43,No,Travel_Rarely,186,Research & Development,28,3,Other,1,1846,1,Female,88,4,5,HR Manager,4,Married,14912,12627,3,Y,No,23,2,3,80,1,6,0,3,2,2,1,2
53,No,Travel_Rarely,1398,Research & Development,3,3,Technical Degree,1,1847,3,Female,55,3,2,Helpdesk,2,Married,4103,23449,4,Y,No,25,3,3,80,0,18,1,3,10,10,3,9
36,No,Travel_Rarely,645,Research & Development,16,4,Marketing,1,1848,4,Male,32,4,2,Financial Analyst,1,Married,5192,14319,7,Y,No,15,1,1,80,0,14,3,3,8,7,0,6
58,No,Travel_Rarely,669,Research & Development,4,3,Other,1,1849,4,Female,46,3,1,Data Analyst,4,Married,6425,8367,2,Y,Yes,24,3,4,80,2,4,2,1,1,0,0,0
55,No,Travel_Frequently,810,Research & Development,24,3,Life Sciences,1,1850,3,Female,94,1,1,Financial Analyst,4,Married,10314,25821,6,Y,Yes,21,4,3,80,1,19,3,1,15,14,0,13
54,No,Travel_Rarely,342,Sales,5,4,Marketing,1,1851,3,Female,30,3,1,Business Development,1,Married,13435,6881,0,Y,No,18,4,4,80,0,5,3,4,3,2,0,2
48,No,Travel_Frequently,496,Research & Development,29,2,Human Resources,1,1852,2,Male,86,3,1,SEO Analyst,2,Single,10555,2709,1,Y,No,22,3,3,80,3,19,6,3,15,13,6,15
22,Yes,Travel_Rarely,1383,Research & Development,15,1,Human Resources,1,1853,1,Male,40,3,2,Marketing Executive,3,Married,3794,10145,1,Y,Yes,24,3,4,80,3,23,5,2,14,13,0,13
50,No,Travel_Frequently,277,Research & Development,21,3,Life Sciences,1,1854,3,Female,96,4,5,Financial Analyst,3,Divorced,6505,18665,4,Y,No,14,4,2,80,0,4,5,2,1,0,0,1
33,No,Travel_Rarely,632,Research & Development,24,3,Human Resources,1,1855,4,Female,84,2,3,Developer,2,Single,4349,9282,1,Y,Yes,20,4,4,80,3,17,2,3,15,14,5,14
36,No,Travel_Rarely,144,Sales,8,4,Medical,1,1856,2,Other,70,1,2,Sales Executive,3,Married,13619,4322,3,Y,No,25,3,4,80,1,12,5,3,5,5,1,4
25,No,Travel_Rarely,653,Research & Development,29,5,Technical Degree,1,1857,2,Male,88,3,2,Engineer,4,Married,10088,6933,0,Y,Yes,16,2,4,80,3,11,6,4,8,5,5,8
